date,open,high,low,close,volume
20200804,155.0605,158.362,155.0605,156.9415,4694294
20200805,157.1885,160.6793,156.365,160.2515,3930025
20200806,159.718,162.3735,158.2715,161.25,3940602
20200807,161.2005,162.0405,157.0336,158.373,3936127
20200810,158.5155,158.6255,155.076,157.408,3167274
20200811,155.66,157.961,153.65,154.0335,3718057
20200812,155.4,158.7193,155.071,158.112,3527229
20200813,159.1495,160.8761,157.75,158.051,3149043
20200814,158.909,158.9118,156.0,157.401,2751723
20200817,158.656,159.7485,157.7089,159.1205,2691237
20200818,160.6,166.0,160.2909,165.6245,5345974
20200819,165.1505,165.795,162.8,163.024,4185137
20200820,162.6,165.631,161.9,164.8685,3332478
20200821,164.75,165.7198,163.7695,164.236,3575862
20200824,165.5075,169.0158,162.878,165.373,4666258
20200825,164.7495,167.87,163.35,167.3245,3992842
20200826,167.5555,172.5869,167.2284,172.0925,6508743
20200827,172.5025,172.65,168.9,170.0,4264795
20200828,171.15,171.6685,169.325,170.09,2896978
20200831,170.4495,174.75,170.25,172.548,4185885
20200901,174.479,175.6935,173.35,174.956,3476407
20200902,177.35,177.6125,174.3342,176.5725,3931476
20200903,174.25,174.4205,165.15,168.4,8161113
20200904,165.9,169.075,155.5565,164.731,8781754
20200908,157.2,162.5422,156.5,157.492,6094205
20200909,160.1495,165.1588,159.25,163.4305,5188675
20200910,165.3609,167.4945,158.5275,158.7555,5330741
20200911,160.4345,160.867,154.199,155.811,5093982
20200914,158.6469,159.3695,154.8,155.1485,4529596
20200915,156.808,158.751,155.446,157.8065,4021535
20200916,158.9995,159.3619,153.7075,153.905,4531189
20200917,150.4625,151.4716,148.6275,150.4365,6449050
20200918,151.587,151.89,145.277,147.7455,8892580
20200921,145.325,148.1,143.55,148.0235,6117925
20200922,151.6918,156.6995,150.01,156.4495,6948816
20200923,156.0215,156.35,149.6188,149.993,5652665
20200924,148.8895,153.465,148.25,150.9895,5529392
20200925,152.743,155.077,149.95,154.7565,4615202
20200928,157.4425,158.752,155.8584,158.7025,4224165
20200929,158.7695,159.413,156.627,157.244,3503398
20200930,157.057,160.644,156.6995,157.4365,4896101
20201001,160.4,161.2,158.6,161.063,4971922
20201002,157.6815,159.7898,156.15,156.25,5613098
20201005,157.292,160.1265,157.0425,159.96,3775332
20201006,158.25,159.1,154.5,154.998,5086857
20201007,156.75,160.0,156.6193,159.7845,4309439
20201008,161.2495,161.6647,158.7495,159.5275,3174114
20201009,160.5,164.4495,159.8915,164.3325,4907871
20201012,167.497,174.812,166.9775,172.1465,8364198
20201013,173.3995,174.619,171.2109,172.1815,5744697
20201014,172.35,173.244,167.0,168.1855,5828916
20201015,164.6005,167.794,164.0,166.9325,5223448
20201016,168.1615,169.983,158.0,163.6355,6474353
20201019,164.9805,166.45,159.6368,160.3605,5223626
20201020,161.114,163.3,159.6005,160.8505,4509678
20201021,160.625,161.6938,158.0,159.247,4592736
20201022,159.4935,159.9375,156.097,158.82,4212005
20201023,159.55,160.2665,157.0,160.22,3466687
20201026,159.937,164.149,157.665,160.352,5901151
20201027,161.247,164.583,160.565,164.3165,4291047
20201028,162.465,163.201,158.1235,158.139,5588330
20201029,160.0635,162.8625,158.2,160.5505,6596529
20201030,157.8875,158.3502,150.95,151.8075,8396081
20201102,153.087,153.9853,147.506,150.224,7257350
20201103,150.9265,153.745,149.049,152.4205,4897880
20201104,157.9995,162.2425,156.9865,162.058,6839041
20201105,165.9985,168.34,164.444,166.1,5789285
20201106,165.232,166.1,161.6,165.5685,4647330
20201109,161.5515,164.45,155.6053,157.187,7190406
20201110,154.751,155.7,150.9741,151.751,6590956
20201111,153.089,156.9573,152.5,156.8695,4366923
20201112,157.9975,158.794,154.3025,155.514,4371208
20201113,156.1,157.0861,154.2695,156.4405,3762587
20201116,154.66,157.135,153.6343,156.553,3808676
20201117,159.1772,159.4625,156.763,156.783,3444735
20201118,156.7,157.0,155.255,155.273,2916836
20201119,155.2655,156.25,154.046,155.851,3010270
20201120,155.851,156.6445,154.9023,154.97,3380138
20201123,155.8349,156.9873,153.273,154.9195,4708887
20201124,155.025,156.7125,154.3129,155.903,3602102
20201125,157.0935,159.9,157.013,159.2535,3790403
20201127,160.563,160.8095,159.5025,159.767,2392867
20201130,160.424,161.4195,156.2775,158.402,4063916
20201201,159.425,162.4475,157.859,161.004,4544382
20201202,161.0825,161.6,158.663,160.1765,3129304
20201203,160.273,161.432,159.0655,159.3365,2892039
20201204,159.9105,159.9105,157.938,158.129,2913611
20201207,157.824,159.038,157.0845,157.9,2751316
20201208,157.945,159.2065,156.001,158.8645,3286303
20201209,158.3945,158.7215,154.4,155.21,4100836
20201210,154.4495,157.105,153.8,155.0745,3030186
20201211,154.833,155.9335,153.641,155.821,3064695
20201214,157.15,159.5235,156.3,157.8485,4155794
20201215,159.0505,159.425,156.5245,158.256,3323686
20201216,158.8005,162.35,158.184,162.048,4427616
20201217,162.5,163.1755,161.05,161.804,3474347
20201218,162.1995,162.471,158.58,160.0825,5995713
20201221,160.0005,161.3483,158.3,160.309,3836846
20201222,160.1422,161.1,159.004,160.326,2381781
20201223,160.25,160.5065,159.2085,159.2635,2093787
20201224,159.695,160.1,158.45,158.6345,1451917
20201228,159.7,165.2,158.6345,164.198,5686787
20201229,165.497,167.5325,164.0611,166.1,4872933
20201230,167.05,167.105,164.1235,164.2925,3209310
20201231,163.75,164.1461,162.06,162.8465,2957206
20210104,163.5,163.6,157.201,159.3315,4411449
20210105,158.3005,161.169,158.253,160.9255,2655548
20210106,157.324,159.8755,156.558,156.919,4394815
20210107,157.85,160.4271,157.75,158.108,3514545
20210108,159.0,159.532,157.11,159.135,3537744
20210111,157.4005,157.8192,155.5,155.7105,3669095
20210112,156.0,157.1071,154.3,156.0415,3514582
20210113,156.422,159.4975,156.104,158.2945,3321244
20210114,158.376,158.9,156.0295,156.3735,3070919
20210115,156.151,157.1273,154.7585,155.2125,4243995
20210119,155.35,157.25,154.8,156.038,3305142
20210120,159.0995,163.99,158.75,163.169,5309835
20210121,164.65,167.4275,164.4784,165.3495,4945051
20210122,165.2155,166.0955,164.1582,164.6115,2821914
20210125,166.425,168.1945,162.1573,164.7,3749758
20210126,164.8178,166.9,164.1435,166.3065,2955235
20210127,167.0745,167.326,160.354,161.629,4660158
20210128,161.752,165.084,161.4345,161.881,3149228
20210129,161.5,161.8495,159.2275,160.31,4293556
20210201,162.118,167.513,161.7513,167.144,4160212
20210202,169.0,171.387,168.0563,169.0,7098637
20210203,171.2505,171.7,165.431,165.6265,7088781
20210204,166.5,167.35,163.8875,166.55,3670661
20210205,165.95,168.85,165.1355,167.6075,3620808
20210208,167.925,168.25,165.2,166.147,3257391
20210209,165.6245,166.9,164.892,165.25,2203526
20210210,165.7,165.8977,162.7,164.329,3151550
20210211,164.6,164.6,162.403,163.1065,2301417
20210212,162.5,164.0125,161.6655,163.8855,2335339
20210216,162.7025,165.415,162.6796,163.4475,2574721
20210217,163.18,166.0455,162.975,165.432,3302099
20210218,164.121,166.9,163.697,166.4115,3033607
20210219,166.4115,166.675,162.2875,162.495,4305184
20210222,160.4065,161.616,158.613,159.037,3515679
20210223,156.3515,160.2365,154.68,159.725,4677222
20210224,158.3375,158.5615,156.269,157.9765,3011275
20210225,156.837,158.913,152.388,152.858,4533801
20210226,154.76,156.122,151.835,154.6465,4275930
20210301,156.3945,157.478,154.8995,157.307,2733963
20210302,157.1735,158.176,154.356,154.7265,2595762
20210303,154.059,155.3888,149.75,150.25,3988725
20210304,150.6,152.9065,147.2715,148.8785,5481578
20210305,150.25,150.45,144.05,150.023,5388551
20210308,150.75,153.2295,147.5655,147.5975,4185008
20210309,150.8995,154.548,150.2574,153.1425,4030032
20210310,154.9225,155.823,151.5025,152.882,3012489
20210311,155.2005,156.5892,154.1465,155.6795,2776391
20210312,153.75,154.949,152.275,154.4745,2421888
