date,open,high,low,close,volume
20230830,182.6296,185.5033,182.4321,185.3058,60813888
20230831,185.4934,186.7574,185.1379,185.523,60794467
20230901,187.1178,187.5474,185.9279,187.0931,45766503
20230905,185.9279,187.6067,185.2663,187.3302,45280027
20230906,186.0464,186.4908,179.203,180.625,81755816
20230907,172.9915,175.9837,171.372,175.3418,112488803
20230908,176.1219,177.9873,175.5689,175.9541,65602066
20230911,177.8205,178.0476,175.1246,177.1193,58953052
20230912,177.2477,177.8797,172.636,174.0976,90370192
20230913,174.3049,175.0851,171.8065,172.0337,84267928
20230914,171.8263,173.9001,171.4115,173.5445,60895757
20230915,174.2753,174.2901,171.6485,172.8237,109259461
20230918,174.2753,177.1391,173.9692,175.7467,67257573
20230919,175.3023,177.386,174.9172,176.8329,51826941
20230920,177.0206,177.4501,173.2088,173.2977,58436181
20230921,172.3694,174.0976,171.688,171.7572,63149116
20230922,172.4879,174.8668,171.8757,172.6064,56725385
20230925,172.0238,174.7592,171.9744,173.8803,46172740
20230926,172.636,173.0113,169.5155,169.8118,64588945
20230927,170.4635,170.8783,166.9381,168.3009,66921808
20230928,167.2245,169.8809,165.526,168.5576,56294419
20230929,169.871,170.9079,168.213,169.0711,51861083
20231002,169.081,172.1225,168.7946,171.5794,52164535
20231003,170.1031,171.4609,168.686,170.2463,49594613
20231004,168.9526,172.0337,168.8341,171.4905,53020286
20231005,171.6189,173.2582,170.5228,172.7249,48527918
20231006,171.6288,175.7664,171.0165,175.2727,57266675
20231009,174.6012,176.8132,173.6038,176.7539,42390772
20231010,175.8751,177.4748,175.7269,176.1614,43698019
20231011,175.9738,177.6032,175.3813,177.5538,47551098
20231012,177.8205,180.0621,176.8033,178.4525,56743119
20231013,179.1536,179.6572,175.9146,176.6157,51456082
20231016,174.5419,176.8379,174.3049,176.4873,52516984
20231017,174.4382,176.1911,172.6163,174.9369,57549350
20231018,173.3865,175.3566,172.9224,173.6433,54764375
20231019,173.8408,175.6183,173.0014,173.268,59302863
20231020,173.1199,173.2285,170.4833,170.7203,64244028
20231023,168.7749,171.8362,167.8071,170.8388,55980109
20231024,170.8882,171.5004,169.3081,171.2733,43816644
20231025,169.7328,170.898,168.5181,168.9625,57156962
20231026,168.2416,169.2365,163.6003,164.8051,70625258
20231027,164.8249,166.8492,164.7459,166.1185,58499129
20231030,166.9085,169.0316,166.7604,168.1626,51130955
20231031,167.2344,168.765,165.8025,168.6366,44846017
20231101,168.8638,172.0534,167.9948,171.7967,56934906
20231102,173.3273,175.5591,173.268,175.3517,77334752
20231103,172.0633,174.6111,171.1844,174.4432,79829246
20231106,174.1766,177.1884,174.0087,176.9909,63841310
20231107,176.9416,180.1608,176.7342,179.5486,70529966
20231108,180.072,181.1582,179.3215,180.6052,49340282
20231109,180.6744,181.8199,179.5387,180.1312,53763540
20231110,181.9111,184.4771,181.4761,184.3139,66177922
20231113,183.7404,183.9481,182.1484,182.7318,43627519
20231114,185.5994,186.0048,184.2151,185.3423,60108378
20231115,185.7428,187.3792,185.6785,185.9059,53790499
20231116,187.4485,188.8229,186.5388,187.5869,54412915
20231117,188.1208,188.2494,186.4596,187.5671,50941404
20231120,187.7649,189.7573,187.755,189.3074,46538614
20231121,189.2679,189.3766,187.6166,188.5065,38134485
20231122,189.347,190.7709,188.6894,189.169,39630011
20231124,188.7339,188.7636,187.132,187.844,24048344
20231127,187.7945,188.5361,186.786,187.666,40552609
20231128,187.6561,188.9416,187.2804,188.2692,38415419
20231129,188.7636,189.9403,186.8552,187.2507,43014224
20231130,187.7154,188.1901,186.0839,187.8242,48794366
20231201,188.2,189.4162,187.1123,189.0998,45704823
20231204,187.8539,187.9231,185.3533,187.31,43389519
20231205,188.0813,192.2244,188.0516,191.2554,66628398
20231206,192.2738,192.5804,189.96,190.1677,41089737
20231207,191.463,192.8177,191.4235,192.0959,47477655
20231208,192.0266,193.7966,191.5026,193.5197,53406358
20231211,190.9488,191.3246,189.2778,191.0181,60943699
20231212,190.9192,192.5408,189.5754,192.5309,52696900
20231213,192.9067,195.7841,192.6694,195.7446,70404183
20231214,195.8039,197.386,193.9647,195.8929,66831572
20231215,195.3194,196.1795,194.7953,195.3589,128538401
20231218,193.8955,194.4294,192.2145,193.6977,55751861
20231219,193.9647,194.7459,193.6977,194.736,40714051
20231220,194.6964,195.4677,192.6496,192.6496,52242815
20231221,193.9054,194.8744,191.3345,192.5013,46482549
20231222,192.9957,193.2231,190.8104,191.4334,37149570
20231226,191.4432,191.7201,190.672,190.8895,28919310
20231227,190.3358,191.3345,188.9514,190.9884,48087681
20231228,191.9673,192.4815,191.0082,191.4136,34049898
20231229,191.73,192.2244,189.5793,190.3753,42672148
20240102,185.0555,186.3311,181.8271,183.5624,82488674
20240103,182.1583,183.7998,181.3772,182.188,58414460
20240104,180.1115,181.0382,178.8557,179.8742,71983570
